ID,"Street Address
City, State","Building
Registration
Number",HPD-BIN,HUD_ID,HPD-BBL,HPD-complaints S1-2019,HPD-complaints S2-2020,increase
105974899999999991019870050,NULL,111111,1059748,9999999999,1019870050,6,8,
106273199999999991021160015,NULL,111111,1062731,9999999999,1021160015,12,15,
105997799999999991020020093,"622 W 136TH ST
NEW YORK, NY",120724,1059977,9999999999,1020020093,7,7,
105997799999999991020020093,"622 W 136TH ST
NEW YORK, NY",120274,1059977,9999999999,1020020093,7,7,
106301099999999991021250047,"2184 AMSTERDAM AVE
NEW YORK, NY",104611,1063010,9999999999,1021250047,5,3,
106505899999999991022470007,"55 PAYSON AVE
NEW YORK, NY",109600,1065058,9999999999,1022470007,3,6,
106325499999999991021340085,NULL,111111,1063254,9999999999,1021340085,,7,
106495399999999991022380011,"25 COOPER ST
NEW YORK, NY",119636,1064953,9999999999,1022380011,30,54,0.8
106294899999999991021220150,"530 W 163RD ST
NEW YORK, NY",110622,1062948,9999999999,1021220150,7,12,
106475599999999991022200031,"48 POST AVE
NEW YORK, NY",119128,1064755,9999999999,1022200031,6,9,
106487999999999991022300019,NULL,111111,1064879,9999999999,1022300019,10,10,
1062770NYC19910211021170042,"503 W 158TH ST
NEW YORK, NY",131172,1062770,NYC1991021,1021170042,3,2,
106349299999999991021420090,"286 FORT WASHINGTON AVE
NEW YORK, NY",106079,1063492,9999999999,1021420090,3,3,
106170899999999991020690048,"870 SAINT NICHOLAS AVE
NEW YORK, NY",109664,1061708,9999999999,1020690048,3,5,
106444299999999991021800199,"110 BENNETT AVE
NEW YORK, NY",110362,1064442,9999999999,1021800199,3,5,
106428299999999991021760138,"4241 BROADWAY
NEW YORK, NY",128545,1064282,9999999999,1021760138,3,1,
106426599999999991021760040,"716 W 180TH ST
NEW YORK, NY",109605,1064265,9999999999,1021760040,15,15,
106433799999999991021790093,"815 W 181ST ST
NEW YORK, NY",128587,1064337,9999999999,1021790093,4,4,
106489999999999991022340005,NULL,111111,1064899,9999999999,1022340005,6,10,
106299599999999991021250026,NULL,111111,1062995,9999999999,1021250026,3,5,
106358499999999991021490093,"495 W 186TH ST
NEW YORK, NY",104334,1063584,9999999999,1021490093,82,33,-0.5975609756
106427899999999991021760123,"720 W 181ST ST
NEW YORK, NY",108539,1064278,9999999999,1021760123,6,16,
106116499999999991020540012,"363 EDGECOMBE AVE
NEW YORK, NY",111262,1061164,9999999999,1020540012,17,23,0.3529411765
106232799999999991020880080,"617 W 141ST ST
NEW YORK, NY",108092,1062327,9999999999,1020880080,6,4,
106334499999999991021360220,"664 W 163RD ST
NEW YORK, NY",111168,1063344,9999999999,1021360220,4,12,
106418999999999991021740115,NULL,111111,1064189,9999999999,1021740115,6,6,
106301899999999991021260025,"561 W 169TH ST
NEW YORK, NY",108854,1063018,9999999999,1021260025,7,16,
106245999999999991020980043,"614 W 152ND ST
NEW YORK, NY",124412,1062459,9999999999,1020980043,7,11,
106322999999999991021330046,"228 AUDUBON AVE
NEW YORK, NY",132139,1063229,9999999999,1021330046,18,20,0.1111111111
106357699999999991021490007,"20 LAUREL HILL TER
NEW YORK, NY",107101,1063576,9999999999,1021490007,11,16,
106480699999999991022240025,NULL,111111,1064806,9999999999,1022240025,12,12,
106276099999999991021170028,"516 W 159TH ST
NEW YORK, NY",130917,1062760,9999999999,1021170028,22,13,-0.4090909091
106116799999999991020540016,"369 EDGECOMBE AVE
NEW YORK, NY",111842,1061167,9999999999,1020540016,5,3,
106241899999999991020947502,"700 RIVERSIDE DR
NEW YORK, NY",107726,1062418,9999999999,1020947502,4,3,
106244799999999991020970014,"730 RIVERSIDE DR
NEW YORK, NY",104125,1062447,9999999999,1020970014,2,3,
106218099999999991020830015,"529 W 151ST ST
NEW YORK, NY",117410,1062180,9999999999,1020830015,16,18,
107987699999999991021230096,"2172 AMSTERDAM AVE
NEW YORK, NY",120054,1079876,9999999999,1021230096,1,3,
108244799999999991021230096,"2174 AMSTERDAM AVE
NEW YORK, NY",120055,1082447,9999999999,1021230096,1,3,
106323899999999991021330076,"248 AUDUBON AVE
NEW YORK, NY",104530,1063238,9999999999,1021330076,2,3,
106433899999999991021790095,"105 PINEHURST AVE
NEW YORK, NY",103272,1064338,9999999999,1021790095,5,1,
106395399999999991021650054,"209 WADSWORTH AVE
NEW YORK, NY",109958,1063953,9999999999,1021650054,5,6,
106383599999999991021580084,"561 W 189TH ST
NEW YORK, NY",126058,1063835,9999999999,1021580084,2,3,
106187399999999991020740061,NULL,111111,1061873,9999999999,1020740061,5,6,
106323599999999991021330066,NULL,111111,1063235,9999999999,1021330066,6,2,
106273099999999991021160011,NULL,111111,1062730,9999999999,1021160011,4,8,
106233299999999991020880100,NULL,111111,1062332,9999999999,1020880100,1,3,
106476199999999991022200043,NULL,111111,1064761,9999999999,1022200043,8,9,
106430399999999991021770124,NULL,111111,1064303,9999999999,1021770124,5,7,
106496899999999991022390031,NULL,111111,1064968,9999999999,1022390031,3,7,
106331999999999991021360060,"638 W 160TH ST
NEW YORK, NY",108189,1063319,9999999999,1021360060,30,42,0.4
106446099999999991021800486,"179 BENNETT AVE
NEW YORK, NY",138060,1064460,9999999999,1021800486,15,34,1.266666667
106406499999999991021700112,NULL,111111,1064064,9999999999,1021700112,21,42,1
106177599999999991020720059,"572 W 141ST ST
NEW YORK, NY",125417,1061775,9999999999,1020720059,26,40,0.5384615385
106505999999999991022470029,NULL,111111,1065059,9999999999,1022470029,18,21,0.1666666667
105995899999999991020020033,NULL,111111,1059958,9999999999,1020020033,15,23,0.5333333333
106493399999999991022360031,"595 W 207TH ST
NEW YORK, NY",112100,1064933,9999999999,1022360031,14,14,
106325999999999991021340110,"625 W 156TH ST
NEW YORK, NY",104634,1063259,9999999999,1021340110,24,45,0.875
106119299999999991020540096,NULL,111111,1061192,9999999999,1020540096,9,7,
106337599999999991021370157,NULL,111111,1063375,9999999999,1021370157,10,11,
106113099999999991020530033,NULL,111111,1061130,9999999999,1020530033,41,35,-0.1463414634
107950099999999991020870050,"640 W 139TH ST
NEW YORK, NY",103595,1079500,9999999999,1020870050,10,18,
106238799999999991020920046,"684 RIVERSIDE DR
NEW YORK, NY",120427,1062387,9999999999,1020920046,8,11,
106166099999999991020680013,"445 W 153RD ST
NEW YORK, NY",113463,1061660,9999999999,1020680013,9,10,
106278599999999991021180011,"560 W 160TH ST
NEW YORK, NY",100595,1062785,9999999999,1021180011,11,9,
106338499999999991021380108,NULL,111111,1063384,9999999999,1021380108,8,11,
106348999999999991021420081,NULL,111111,1063489,9999999999,1021420081,6,11,
106174399999999991020710045,"61 HAMILTON PL
NEW YORK, NY",113755,1061743,9999999999,1020710045,12,20,
106216599999999991020820052,NULL,111111,1062165,9999999999,1020820052,9,12,
106318599999999991021320029,NULL,111111,1063185,9999999999,1021320029,31,32,0.03225806452
106232399999999991020880043,"620 W 141ST ST
NEW YORK, NY",129198,1062323,9999999999,1020880043,66,63,-0.04545454545
106187299999999991020740059,"536 W 143RD ST
NEW YORK, NY",111855,1061872,9999999999,1020740059,11,15,
106156399999999991020640059,"474 W 150TH ST
NEW YORK, NY",125865,1061563,9999999999,1020640059,6,4,
106347799999999991021420034,"640 W 171ST ST
NEW YORK, NY",103584,1063477,9999999999,1021420034,,4,
106360699999999991021520052,"2402 AMSTERDAM AVE
NEW YORK, NY",112198,1063606,9999999999,1021520052,3,4,
106360599999999991021520051,"2404 AMSTERDAM AVE
NEW YORK, NY",112199,1063605,9999999999,1021520051,3,4,
106441899999999991021800100,"41 BENNETT AVE
NEW YORK, NY",119384,1064418,9999999999,1021800100,2,4,
106322599999999991021330028,"571 W 175TH ST
NEW YORK, NY",110230,1063225,9999999999,1021330028,12,7,
106360899999999991021520054,"507 W 179TH ST
NEW YORK, NY",110127,1063608,9999999999,1021520054,4,4,
106360199999999991021520045,"502 W 180TH ST
NEW YORK, NY",111345,1063601,9999999999,1021520045,3,,
106473999999999991022190016,"127 POST AVE
NEW YORK, NY",115882,1064739,9999999999,1022190016,8,6,
106277299999999991021170044,NULL,111111,1062772,9999999999,1021170044,3,3,
106214299999999991020820013,NULL,111111,1062142,9999999999,1020820013,5,4,
106292199999999991021220021,NULL,111111,1062921,9999999999,1021220021,7,8,
106484899999999991022270005,NULL,111111,1064848,9999999999,1022270005,3,3,
106486199999999991022280014,"549 ISHAM ST
NEW YORK, NY",101350,1064861,9999999999,1022280014,8,8,
106418499999999991021740089,NULL,111111,1064184,9999999999,1021740089,59,73,0.2372881356
106380399999999991021570096,"561 W 186TH ST
NEW YORK, NY",107338,1063803,9999999999,1021570096,7,4,
106357599999999991021490003,NULL,111111,1063575,9999999999,1021490003,7,9,
106394099999999991021650006,"620 W 182ND ST
NEW YORK, NY",131231,1063940,9999999999,1021650006,4,16,
106481199999999991022240036,"120 SHERMAN AVE
NEW YORK, NY",106355,1064811,9999999999,1022240036,5,9,
106235999999999991020900021,NULL,111111,1062359,9999999999,1020900021,35,24,-0.3142857143
106408799999999991021700307,NULL,111111,1064087,9999999999,1021700307,38,53,0.3947368421
106197799999999991020790019,"519 W 147TH ST
NEW YORK, NY",113457,1061977,9999999999,1020790019,31,26,-0.1612903226
106347999999999991021420038,"656 W 171ST ST
NEW YORK, NY",131623,1063479,9999999999,1021420038,5,2,
106408699999999991021700302,"652 W 189TH ST
NEW YORK, NY",116868,1064086,9999999999,1021700302,3,5,
106282299999999991021190001,NULL,111111,1062822,9999999999,1021190001,4,4,
105976699999999991019880033,NULL,111111,1059766,9999999999,1019880033,1,11,
106338599999999991021380132,NULL,111111,1063385,9999999999,1021380132,19,22,0.1578947368
106327499999999991021347501,"801 RIVERSIDE DR
NEW YORK, NY",101508,1063274,9999999999,1021347501,5,6,
106332399999999991021360090,"645 W 160TH ST
NEW YORK, NY",115522,1063323,9999999999,1021360090,37,30,-0.1891891892
106378299999999991021570047,"552 W 186TH ST
NEW YORK, NY",103292,1063782,9999999999,1021570047,19,14,
106119199999999991020540092,NULL,111111,1061191,9999999999,1020540092,6,3,
106496499999999991022390017,NULL,111111,1064964,9999999999,1022390017,6,18,
106257599999999991021090088,NULL,111111,1062575,9999999999,1021090088,3,18,
106118399999999991020540049,"385 EDGECOMBE AVE
NEW YORK, NY",101753,1061183,9999999999,1020540049,11,5,
106168399999999991020687502,"427 W 154TH ST
NEW YORK, NY",130572,1061683,9999999999,1020687502,12,8,
106497299999999991022400009,"125 SEAMAN AVE
NEW YORK, NY",106280,1064972,9999999999,1022400009,21,23,0.09523809524
106426699999999991021760042,NULL,111111,1064266,9999999999,1021760042,9,5,
106317199999999991021310048,"2304 AMSTERDAM AVE
NEW YORK, NY",118738,1063171,9999999999,1021310048,44,37,-0.1590909091
106432599999999991021770218,NULL,111111,1064325,9999999999,1021770218,22,21,-0.04545454545
106300099999999991021250034,"516 W 169TH ST
NEW YORK, NY",112127,1063000,9999999999,1021250034,10,7,
106343499999999991021390295,NULL,111111,1063434,9999999999,1021390295,,4,
106237299999999991020910048,"676 RIVERSIDE DR
NEW YORK, NY",109087,1062372,9999999999,1020910048,1,2,
106307299999999991021280031,"119 AUDUBON AVE
NEW YORK, NY",102474,1063072,9999999999,1021280031,10,8,
106354799999999991021440033,"612 W 178TH ST
NEW YORK, NY",122094,1063547,9999999999,1021440033,18,16,
106414099999999991021720039,"108 ELLWOOD ST
NEW YORK, NY",105030,1064140,9999999999,1021720039,12,13,
106313799999999991021300048,NULL,111111,1063137,9999999999,1021300048,12,13,
106440999999999991021800083,NULL,111111,1064409,9999999999,1021800083,29,16,-0.4482758621
106433599999999991021790080,"867 W 181ST ST
NEW YORK, NY",101909,1064335,9999999999,1021790080,19,35,0.8421052632
106188899999999991020750036,NULL,111111,1061888,9999999999,1020750036,13,13,
106215999999999991020820042,NULL,111111,1062159,9999999999,1020820042,7,14,
106278999999999991021180018,"550 W 160TH ST
NEW YORK, NY",100264,1062789,9999999999,1021180018,28,14,-0.5
106495299999999991022380007,"15 COOPER ST
NEW YORK, NY",100979,1064952,9999999999,1022380007,14,11,
108305599999999991022380007,"19 COOPER ST
NEW YORK, NY",100980,1083055,9999999999,1022380007,14,11,
106444799999999991021800371,"66 OVERLOOK TER
NEW YORK, NY",138020,1064447,9999999999,1021800371,12,17,
106444799999999991021800371,"66 OVERLOOK TER
NEW YORK, NY",805543,1064447,9999999999,1021800371,12,17,
1061531NYC19960451020630062,"1789 AMSTERDAM AVE
NEW YORK, NY",109075,1061531,NYC1996045,1020630062,3,1,
1061258NYC19920061020580058,"476 W 143RD ST
NEW YORK, NY",117803,1061258,NYC1992006,1020580058,3,3,
1061531NYC20131961020630062,"1789 AMSTERDAM AVE
NEW YORK, NY",109075,1061531,NYC2013196,1020630062,3,1,
10797528000157411020010050,"618 W 135TH ST
NEW YORK, NY",103355,1079752,800015741,1020010050,2,1,
106179799999999991020730033,"1648 AMSTERDAM AVE
NEW YORK, NY",124198,1061797,9999999999,1020730033,3,2,
106158899999999991020650061,"1835 AMSTERDAM AVE
NEW YORK, NY",113055,1061588,9999999999,1020650061,1,1,
106094599999999991020500039,"345 CONVENT AVE
NEW YORK, NY",138409,1060945,9999999999,1020500039,1,2,
106155499999999991020640045,"459 CONVENT AVE
NEW YORK, NY",124787,1061554,9999999999,1020640045,,1,
106112599999999991020530009,"267 EDGECOMBE AVE
NEW YORK, NY",105344,1061125,9999999999,1020530009,1,1,
106112799999999991020530020,"287 EDGECOMBE AVE
NEW YORK, NY",101358,1061127,9999999999,1020530020,3,3,
106237399999999991020927501,"680 RIVERSIDE DR
NEW YORK, NY",113884,1062373,9999999999,1020927501,,1,
106244199999999991020950046,"715 RIVERSIDE DR
NEW YORK, NY",123850,1062441,9999999999,1020950046,3,3,
106113399999999991020530058,"742 SAINT NICHOLAS AVE
NEW YORK, NY",102270,1061133,9999999999,1020530058,,1,
106233899999999991020890018,"629 W 142ND ST
NEW YORK, NY",137637,1062338,9999999999,1020890018,1,,
106203999999999991020800036,"502 W 149TH ST
NEW YORK, NY",118626,1062039,9999999999,1020800036,1,1,
106156299999999991020640056,"470 W 150TH ST
NEW YORK, NY",125196,1061562,9999999999,1020640056,2,3,
106251299999999991021080056,"1969 AMSTERDAM AVE
NEW YORK, NY",100990,1062512,9999999999,1021080056,2,1,
106290199999999991021210047,"2100 AMSTERDAM AVE
NEW YORK, NY",100471,1062901,9999999999,1021210047,1,2,
106266199999999991021110083,"2145 AMSTERDAM AVE
NEW YORK, NY",132196,1062661,9999999999,1021110083,3,,
106299799999999991021250028,"61 AUDUBON AVE
NEW YORK, NY",104917,1062997,9999999999,1021250028,4,3,
106349999999999991021420120,"300 FORT WASHINGTON AVE
NEW YORK, NY",124899,1063499,9999999999,1021420120,1,1,
106118799999999991020540075,"80 SAINT NICHOLAS PL
NEW YORK, NY",124802,1061187,9999999999,1020540075,4,3,
106269699999999991021140068,"539 W 155TH ST
NEW YORK, NY",121541,1062696,9999999999,1021140068,1,1,
106269099999999991021140028,"516 W 156TH ST
NEW YORK, NY",106709,1062690,9999999999,1021140028,2,1,
106281999999999991021180069,"569 W 159TH ST
NEW YORK, NY",126319,1062819,9999999999,1021180069,2,1,
106288599999999991021200065,"571 W 161ST ST
NEW YORK, NY",123576,1062885,9999999999,1021200065,5,3,
106333099999999991021360128,"654 W 161ST ST
NEW YORK, NY",102478,1063330,9999999999,1021360128,4,5,
106303499999999991021260054,"517 W 169TH ST
NEW YORK, NY",128880,1063034,9999999999,1021260054,,1,
106306999999999991021280023,"559 W 171ST ST
NEW YORK, NY",109190,1063069,9999999999,1021280023,2,2,
106347699999999991021420032,"632 W 171ST ST
NEW YORK, NY",130780,1063476,9999999999,1021420032,1,1,
106311299999999991021290059,"515 W 172ND ST
NEW YORK, NY",119655,1063112,9999999999,1021290059,1,1,
106429799999999991021770091,"455 FORT WASHINGTON AVE
NEW YORK, NY",130205,1064297,9999999999,1021770091,1,,
106345399999999991021390551,"217 HAVEN AVE
NEW YORK, NY",109451,1063453,9999999999,1021390551,4,1,
106389999999999991021620037,"1395 SAINT NICHOLAS AVE
NEW YORK, NY",121502,1063899,9999999999,1021620037,2,2,
106395899999999991021650065,"1469 SAINT NICHOLAS AVE
NEW YORK, NY",117689,1063958,9999999999,1021650065,10,7,
106397099999999991021660048,"1505 SAINT NICHOLAS AVE
NEW YORK, NY",113029,1063970,9999999999,1021660048,1,1,
106356999999999991021450040,"88 WADSWORTH AVE
NEW YORK, NY",102130,1063569,9999999999,1021450040,2,2,
106354299999999991021440017,"618 W 177TH ST
NEW YORK, NY",100932,1063542,9999999999,1021440017,1,1,
106426899999999991021760046,"704 W 180TH ST
NEW YORK, NY",114373,1064268,9999999999,1021760046,1,1,
106432499999999991021770175,"860 W 181ST ST
NEW YORK, NY",117188,1064324,9999999999,1021770175,1,1,
106366999999999991021540062,"569 W 182ND ST
NEW YORK, NY",117768,1063669,9999999999,1021540062,1,,
106370999999999991021550080,"514 W 184TH ST
NEW YORK, NY",120718,1063709,9999999999,1021550080,1,,
106475499999999991022200029,"578 ACADEMY ST
NEW YORK, NY",129089,1064754,9999999999,1022200029,1,1,
106492599999999991022360008,"4960 BROADWAY
NEW YORK, NY",117599,1064925,9999999999,1022360008,1,1,
106485399999999991022270019,"530 ISHAM ST
NEW YORK, NY",105966,1064853,9999999999,1022270019,2,3,
106477299999999991022210036,"70 POST AVE
NEW YORK, NY",103465,1064772,9999999999,1022210036,5,1,
106507199999999991022480040,"60 SEAMAN AVE
NEW YORK, NY",115389,1065071,9999999999,1022480040,3,1,
106507099999999991022480036,"72 SEAMAN AVE
NEW YORK, NY",107737,1065070,9999999999,1022480036,2,,
106481999999999991022250001,"53 VERMILYEA AVE
NEW YORK, NY",108192,1064819,9999999999,1022250001,3,4,
106493299999999991022360027,"140 VERMILYEA AVE
NEW YORK, NY",113606,1064932,9999999999,1022360027,1,1,
106484799999999991022270001,"145 VERMILYEA AVE
NEW YORK, NY",113630,1064847,9999999999,1022270001,1,2,
106482599999999991022250023,"608 W 204TH ST
NEW YORK, NY",108158,1064825,9999999999,1022250023,1,,
106420499999999991021740189,"23 ARDEN ST
NEW YORK, NY",104118,1064204,9999999999,1021740189,2,2,
106446399999999991021800497,"195 BENNETT AVE
NEW YORK, NY",118087,1064463,9999999999,1021800497,4,3,
106405899999999991021700083,"4500 BROADWAY
NEW YORK, NY",116708,1064058,9999999999,1021700083,3,2,
107723899999999991021740099,"88 NAGLE AVE
NEW YORK, NY",140794,1077238,9999999999,1021740099,1,1,
106425299999999991021750196,"89 THAYER ST
NEW YORK, NY",110238,1064252,9999999999,1021750196,,1,
106402499999999991021690009,"367 WADSWORTH AVE
NEW YORK, NY",109083,1064024,9999999999,1021690009,3,2,
106382699999999991021580055,"559 W 188TH ST
NEW YORK, NY",105847,1063826,9999999999,1021580055,3,2,
106403699999999991021690060,"607 W 190TH ST
NEW YORK, NY",120053,1064036,9999999999,1021690060,1,1,
106385499999999991021590067,NULL,111111,1063854,9999999999,1021590067,4,2,
106349899999999991021420115,NULL,111111,1063498,9999999999,1021420115,3,3,
106146699999999991020620054,NULL,111111,1061466,9999999999,1020620054,1,1,
106331399999999991021360045,NULL,111111,1063313,9999999999,1021360045,1,1,
105977799999999991019880052,NULL,111111,1059777,9999999999,1019880052,1,,
106172399999999991020700039,NULL,111111,1061723,9999999999,1020700039,4,2,
108303499999999991020947503,NULL,111111,1083034,9999999999,1020947503,10,1,
106336299999999991021370070,NULL,111111,1063362,9999999999,1021370070,12,16,
106486399999999991022280021,NULL,111111,1064863,9999999999,1022280021,1,1,
106370099999999991021550019,NULL,111111,1063700,9999999999,1021550019,3,1,
106471099999999991022170014,NULL,111111,1064710,9999999999,1022170014,5,3,
106312499999999991021300022,NULL,111111,1063124,9999999999,1021300022,2,2,
106301399999999991021250053,NULL,111111,1063013,9999999999,1021250053,13,14,
106306899999999991021280022,NULL,111111,1063068,9999999999,1021280022,3,7,
106205399999999991020800051,NULL,111111,1062053,9999999999,1020800051,1,1,
106386799999999991021610015,NULL,111111,1063867,9999999999,1021610015,4,2,
106195399999999991020770053,NULL,111111,1061953,9999999999,1020770053,5,5,
106309799999999991021290021,NULL,111111,1063097,9999999999,1021290021,1,1,
106418199999999991021740085,NULL,111111,1064181,9999999999,1021740085,#N/A,#N/A,#N/A
106248999999999991021070020,NULL,111111,1062489,9999999999,1021070020,5,1,
106372799999999991021560033,NULL,111111,1063727,9999999999,1021560033,4,2,
106438899999999991021800018,NULL,111111,1064388,9999999999,1021800018,2,1,
105981099999999991019880134,NULL,111111,1059810,9999999999,1019880134,21,17,-0.1904761905
106388999999999991021610124,NULL,111111,1063889,9999999999,1021610124,2,1,
106399499999999991021680001,NULL,111111,1063994,9999999999,1021680001,7,18,
106409199999999991021700344,NULL,111111,1064091,9999999999,1021700344,1,1,
106176899999999991020720030,NULL,111111,1061768,9999999999,1020720030,,1,
106427099999999991021760054,NULL,111111,1064270,9999999999,1021760054,4,4,
106303699999999991021270001,NULL,111111,1063036,9999999999,1021270001,9,3,
106247099999999991020990036,NULL,111111,1062470,9999999999,1020990036,2,1,
106191999999999991020760049,NULL,111111,1061919,9999999999,1020760049,2,2,
106359199999999991021490265,NULL,111111,1063591,9999999999,1021490265,,1,
106306199999999991021280001,NULL,111111,1063061,9999999999,1021280001,1,1,
106356199999999991021450022,NULL,111111,1063561,9999999999,1021450022,27,23,-0.1481481481
106420199999999991021740186,"15 ARDEN ST
NEW YORK, NY",112765,1064201,9999999999,1021740186,15,15,
106393099999999991021640042,"4308 BROADWAY
NEW YORK, NY",108746,1063930,9999999999,1021640042,15,15,
106173599999999991020710029,NULL,111111,1061735,9999999999,1020710029,18,14,
107983099999999991020640062,NULL,111111,1079830,9999999999,1020640062,19,6,
106493599999999991022370008,NULL,111111,1064935,9999999999,1022370008,10,7,
106425399999999991021750202,NULL,111111,1064253,9999999999,1021750202,10,9,
106328899999999991021357501,"835 RIVERSIDE DR
NEW YORK, NY",113738,1063288,9999999999,1021357501,24,14,-0.4166666667
106415599999999991021740008,NULL,111111,1064155,9999999999,1021740008,9,7,
106391199999999991021620068,NULL,111111,1063911,9999999999,1021620068,17,14,
106415099999999991021730015,"1 SICKLES ST
NEW YORK, NY",124890,1064150,9999999999,1021730015,14,28,1
107990999999999991021530001,NULL,111111,1079909,9999999999,1021530001,27,31,0.1481481481
107990899999999991021530001,NULL,111111,1079908,9999999999,1021530001,27,31,0.1481481481
106125399999999991020580047,"310 CONVENT AVE
NEW YORK, NY",112481,1061253,9999999999,1020580047,17,8,
106353999999999991021440010,"611 W 176TH ST
NEW YORK, NY",106569,1063539,9999999999,1021440010,11,7,
106359999999999991021520041,"508 W 180TH ST
NEW YORK, NY",126386,1063599,9999999999,1021520041,6,3,
106351499999999991021420224,NULL,111111,1063514,9999999999,1021420224,6,7,
106291999999999991021220015,NULL,111111,1062919,9999999999,1021220015,18,16,-0.1111111111
106129899999999991020590030,"474 W 144TH ST
NEW YORK, NY",123519,1061298,9999999999,1020590030,7,1,
106177799999999991020730001,NULL,111111,1061777,9999999999,1020730001,9,6,
106245299999999991020970047,"736 RIVERSIDE DR
NEW YORK, NY",128637,1062452,9999999999,1020970047,59,30,-0.4915254237
106233499999999991020880114,"644 RIVERSIDE DR
NEW YORK, NY",123838,1062334,9999999999,1020880114,63,44,-0.3015873016
106323999999999991021330080,"240 AUDUBON AVE
NEW YORK, NY",111285,1063239,9999999999,1021330080,28,13,-0.5357142857
106198899999999991020790034,"1772 AMSTERDAM AVE
NEW YORK, NY",126204,1061988,9999999999,1020790034,6,5,
106252599999999991021080079,"1993 AMSTERDAM AVE
NEW YORK, NY",132512,1062525,9999999999,1021080079,8,5,
106350699999999991021420175,"350 FORT WASHINGTON AVE
NEW YORK, NY",112215,1063506,9999999999,1021420175,7,3,
106430199999999991021770118,"854 W 181ST ST
NEW YORK, NY",107028,1064301,9999999999,1021770118,11,8,
106414299999999991021720046,NULL,111111,1064142,9999999999,1021720046,3,9,
105997499999999991020020079,NULL,111111,1059974,9999999999,1020020079,4,5,
106118899999999991020540079,"76 SAINT NICHOLAS PL
NEW YORK, NY",128419,1061188,9999999999,1020540079,41,30,-0.2682926829
106414799999999991021720100,"609 W 196TH ST
NEW YORK, NY",103477,1064147,9999999999,1021720100,27,22,-0.1851851852
106259799999999991021100024,"596 EDGECOMBE AVE
NEW YORK, NY",107797,1062597,9999999999,1021100024,17,4,
106382599999999991021580054,"460 AUDUBON AVE
NEW YORK, NY",123269,1063825,9999999999,1021580054,18,14,
106319199999999991021320040,"2372 AMSTERDAM AVE
NEW YORK, NY",132191,1063191,9999999999,1021320040,11,9,
106346899999999991021410048,NULL,111111,1063468,9999999999,1021410048,15,19,
106213899999999991020820005,"563 W 150TH ST
NEW YORK, NY",109050,1062138,9999999999,1020820005,16,11,
106429499999999991021770042,"9 CABRINI BLVD
NEW YORK, NY",106719,1064294,9999999999,1021770042,14,6,
106308599999999991021280057,"515 W 171ST ST
NEW YORK, NY",113623,1063085,9999999999,1021280057,23,23,0
106236499999999991020907502,"668 RIVERSIDE DR
NEW YORK, NY",114583,1062364,9999999999,1020907502,6,4,
106267999999999991021140010,"570 W 156TH ST
NEW YORK, NY",105855,1062679,9999999999,1021140010,8,5,
106303299999999991021260048,"503 W 169TH ST
NEW YORK, NY",120346,1063032,9999999999,1021260048,6,,
106507899999999991022500023,"230 SEAMAN AVE
NEW YORK, NY",103461,1065078,9999999999,1022500023,4,1,
106486699999999991022280042,"272 SHERMAN AVE
NEW YORK, NY",107359,1064866,9999999999,1022280042,10,8,
106483699999999991022260003,"103 VERMILYEA AVE
NEW YORK, NY",100401,1064836,9999999999,1022260003,5,4,
106414199999999991021720041,"90 ELLWOOD ST
NEW YORK, NY",111005,1064141,9999999999,1021720041,4,4,
106450899999999991022030001,NULL,111111,1064508,9999999999,1022030001,5,4,
106289299999999991021210010,NULL,111111,1062892,9999999999,1021210010,6,4,
106292599999999991021220062,NULL,111111,1062925,9999999999,1021220062,3,3,
106246199999999991020980053,NULL,111111,1062461,9999999999,1020980053,8,7,
106232299999999991020880038,NULL,111111,1062322,9999999999,1020880038,12,3,
106403999999999991021700016,NULL,111111,1064039,9999999999,1021700016,14,11,
106330499999999991021360007,"611 W 158TH ST
NEW YORK, NY",114613,1063304,9999999999,1021360007,9,9,
107992099999999991021620001,NULL,111111,1079920,9999999999,1021620001,29,16,-0.4482758621
107992199999999991021620001,NULL,111111,1079921,9999999999,1021620001,29,16,-0.4482758621
106411599999999991021700550,NULL,111111,1064115,9999999999,1021700550,9,1,
106255099999999991021090046,NULL,111111,1062550,9999999999,1021090046,14,9,
106244299999999991020960017,"720 RIVERSIDE DR
NEW YORK, NY",111978,1062442,9999999999,1020960017,11,4,
106292499999999991021220058,"3900 BROADWAY
NEW YORK, NY",104044,1062924,9999999999,1021220058,7,6,
106389699999999991021620032,"129 WADSWORTH AVE
NEW YORK, NY",106540,1063896,9999999999,1021620032,22,18,-0.1818181818
106506299999999991022470056,NULL,111111,1065062,9999999999,1022470056,18,14,
106331499999999991021360047,"9 FORT WASHINGTON AVE
NEW YORK, NY",125008,1063314,9999999999,1021360047,4,3,
106334399999999991021360210,"920 RIVERSIDE DR
NEW YORK, NY",103858,1063343,9999999999,1021360210,6,2,
106170399999999991020690014,"87 SAINT NICHOLAS PL
NEW YORK, NY",113043,1061703,9999999999,1020690014,5,7,
106277999999999991021170056,"533 W 158TH ST
NEW YORK, NY",110611,1062779,9999999999,1021170056,16,10,
106278299999999991021170061,"545 W 158TH ST
NEW YORK, NY",104127,1062782,9999999999,1021170061,5,3,
106275999999999991021170025,"522 W 159TH ST
NEW YORK, NY",114587,1062759,9999999999,1021170025,1,6,
